section_id,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IH0010 L|764|0.5,100.0,,,,100.0,100.0,100.0,100.0,54.0,100.0,100.0,100.0,79.0,79.0,95.0,65.0,95.0,100.0,95.0,79.0,79.0,94.0,100.0,62.0,66.0,58.0,62.0,67.0,52.0
IH0010 L|765|0.0,43.0,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,94.0,66.0,100.0,100.0,100.0,100.0,83.0,83.0
IH0010 L|765|0.5,100.0,,,,90.0,100.0,100.0,99.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,97.0,77.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|766|0.0,90.0,,,,99.0,100.0,97.0,100.0,100.0,100.0,90.0,100.0,100.0,90.0,90.0,100.0,95.0,100.0,95.0,84.0,99.0,71.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|766|0.4,,,,,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
IH0010 L|767|0.0,65.0,,,,84.0,100.0,100.0,100.0,,100.0,99.0,99.0,84.0,84.0,78.0,84.0,71.0,90.0,90.0,84.0,95.0,88.0,100.0,99.0,91.0,95.0,99.0,100.0,98.0
IH0010 L|767|0.2,,,,,,100.0,100.0,98.0,100.0,95.0,100.0,95.0,100.0,99.0,95.0,100.0,97.0,100.0,90.0,95.0,,,,,,,,,
IH0010 L|767|0.7,84.0,,,,,100.0,,100.0,89.0,100.0,100.0,99.0,100.0,90.0,100.0,90.0,99.0,99.0,99.0,100.0,,,,,,,,,
IH0010 L|768|0.0,95.0,,,,100.0,99.0,92.0,36.0,66.0,20.0,83.0,30.0,45.0,45.0,61.0,95.0,100.0,100.0,95.0,100.0,95.0,88.0,100.0,100.0,97.0,100.0,100.0,100.0,99.0
IH0010 L|768|0.5,70.0,,,,100.0,56.0,37.0,68.0,28.0,74.0,24.0,44.0,49.0,34.0,28.0,78.0,90.0,84.0,99.0,95.0,100.0,83.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|769|0.0,72.0,,59.0,,100.0,84.0,91.0,,96.0,27.0,,,48.0,65.0,71.0,65.0,78.0,65.0,78.0,71.0,90.0,96.0,100.0,,90.0,84.0,84.0,,90.0
IH0010 L|769|0.1,,,,,100.0,,100.0,6.0,8.0,37.0,,,,90.0,43.0,100.0,90.0,100.0,71.0,90.0,,,,,,,,,
IH0010 L|769|0.3,,,,,100.0,17.0,55.0,70.0,99.0,22.0,15.0,,,84.0,71.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
IH0010 L|769|0.4,,97.0,84.0,,90.0,12.0,,9.0,56.0,56.0,22.0,,,,2.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
IH0010 L|769|0.5,71.0,10.0,100.0,,100.0,40.0,4.0,42.0,11.0,78.0,23.0,8.0,49.0,21.0,13.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,91.0,,100.0,100.0,66.0,100.0,100.0
IH0010 L|76|0.0,,,,,,,,100.0,69.0,89.0,100.0,69.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0
IH0010 L|76|0.5,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|770|0.0,100.0,81.0,100.0,,100.0,76.0,14.0,52.0,14.0,,29.0,23.0,28.0,30.0,41.0,59.0,71.0,78.0,90.0,78.0,95.0,100.0,100.0,81.0,100.0,100.0,1.0,100.0,100.0
IH0010 L|770|0.5,79.0,52.0,100.0,,,88.0,34.0,54.0,90.0,,99.0,91.0,100.0,95.0,95.0,79.0,93.0,88.0,98.0,95.0,95.0,86.0,98.0,64.0,86.0,87.0,86.0,83.0,96.0
IH0010 L|771|0.0,95.0,85.0,100.0,,,93.0,42.0,54.0,40.0,,78.0,84.0,99.0,78.0,95.0,84.0,35.0,55.0,48.0,49.0,88.0,89.0,61.0,38.0,76.0,73.0,70.0,49.0,68.0
IH0010 L|771|0.2,100.0,62.0,99.0,,100.0,68.0,48.0,71.0,21.0,,100.0,100.0,62.0,90.0,100.0,73.0,52.0,100.0,53.0,37.0,,,,,,,,,
IH0010 L|771|0.7,100.0,71.0,100.0,,43.0,91.0,81.0,88.0,33.0,,71.0,100.0,100.0,31.0,90.0,65.0,54.0,40.0,59.0,48.0,,,,,,,,,
IH0010 L|772|0.0,100.0,25.0,93.0,,100.0,88.0,54.0,23.0,52.0,,95.0,100.0,95.0,88.0,100.0,95.0,99.0,56.0,95.0,91.0,45.0,36.0,97.0,69.0,78.0,96.0,52.0,55.0,52.0
IH0010 L|772|0.3,62.0,54.0,17.0,,71.0,28.0,16.0,8.0,11.0,,100.0,100.0,90.0,40.0,99.0,22.0,53.0,59.0,62.0,65.0,,,,,,,,,
IH0010 L|772|0.4,60.0,45.0,27.0,,84.0,66.0,35.0,13.0,25.0,,95.0,100.0,100.0,91.0,95.0,91.0,88.0,82.0,94.0,56.0,,,,,,,,,
IH0010 L|773|0.0,88.0,95.0,95.0,,94.0,73.0,34.0,87.0,28.0,,71.0,84.0,71.0,60.0,71.0,72.0,71.0,77.0,94.0,77.0,78.0,87.0,70.0,61.0,100.0,78.0,66.0,61.0,58.0
IH0010 L|773|0.5,95.0,90.0,95.0,,95.0,100.0,90.0,83.0,30.0,,90.0,95.0,95.0,88.0,95.0,72.0,78.0,84.0,78.0,84.0,84.0,76.0,86.0,97.0,95.0,98.0,97.0,82.0,98.0
IH0010 L|774|0.0,100.0,100.0,100.0,,100.0,100.0,90.0,100.0,84.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,92.0,92.0,100.0,100.0,100.0,80.0,96.0,100.0,100.0,92.0,92.0,83.0,83.0
IH0010 L|774|0.5,100.0,,100.0,,95.0,95.0,100.0,100.0,58.0,100.0,100.0,100.0,99.0,99.0,100.0,73.0,88.0,99.0,95.0,95.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|775|0.0,100.0,,100.0,,100.0,92.0,100.0,100.0,84.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,92.0,100.0,100.0,84.0,97.0,100.0,100.0,100.0,99.0,100.0,60.0,100.0
IH0010 L|775|0.5,,,100.0,,,,100.0,100.0,90.0,99.0,95.0,95.0,,,,,,100.0,100.0,100.0,,100.0,,100.0,,,,,
IH0010 L|778|0.0,99.0,,99.0,,75.0,78.0,90.0,26.0,43.0,37.0,69.0,45.0,62.0,,,,,,,,,,,,,,,,
IH0010 L|778|0.5,99.0,84.0,99.0,,78.0,85.0,53.0,76.0,39.0,64.0,42.0,50.0,59.0,,,,,,,,,,,,,,,,
IH0010 L|779|0.0,100.0,98.0,100.0,,100.0,89.0,100.0,62.0,29.0,95.0,97.0,48.0,81.0,,,,,,,,,,,,,,,92.0,90.0
IH0010 L|779|0.5,100.0,99.0,100.0,,81.0,63.0,66.0,53.0,50.0,88.0,78.0,81.0,88.0,,,,,,,,,,,,,,,100.0,100.0
IH0010 L|77|0.0,,,,,,,,100.0,100.0,100.0,56.0,56.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,84.0,100.0,100.0
IH0010 L|77|0.5,,,,,,,,100.0,100.0,100.0,100.0,100.0,89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|780|0.0,89.0,93.0,92.0,,61.0,80.0,37.0,40.0,68.0,49.0,50.0,63.0,52.0,,,,,,,,,,,,,,,100.0,100.0
IH0010 L|780|0.5,100.0,34.0,22.0,,100.0,90.0,100.0,12.0,34.0,52.0,56.0,65.0,65.0,51.0,64.0,50.0,40.0,50.0,47.0,53.0,37.0,100.0,92.0,95.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|781|0.0,95.0,39.0,90.0,,,,84.0,29.0,96.0,65.0,90.0,65.0,78.0,32.0,55.0,42.0,70.0,59.0,78.0,75.0,51.0,91.0,17.0,,,,,,
IH0010 L|781|0.3,84.0,,39.0,,65.0,64.0,71.0,15.0,76.0,49.0,,47.0,58.0,40.0,44.0,58.0,38.0,31.0,36.0,28.0,,,,,,,,,
IH0010 L|782|0.0,89.0,,100.0,,78.0,,76.0,75.0,67.0,66.0,62.0,44.0,61.0,66.0,53.0,72.0,82.0,86.0,95.0,86.0,70.0,49.0,8.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|782|0.5,100.0,90.0,57.0,,95.0,90.0,89.0,90.0,96.0,84.0,95.0,84.0,95.0,76.0,78.0,52.0,76.0,97.0,85.0,95.0,75.0,92.0,57.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|783|0.0,,99.0,100.0,,100.0,100.0,86.0,100.0,95.0,100.0,100.0,95.0,95.0,84.0,90.0,71.0,90.0,95.0,100.0,100.0,95.0,87.0,23.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|783|0.5,,95.0,100.0,,100.0,99.0,89.0,91.0,100.0,95.0,95.0,90.0,99.0,90.0,84.0,78.0,78.0,78.0,84.0,78.0,90.0,93.0,90.0,91.0,100.0,100.0,87.0,89.0,87.0
IH0010 L|784|0.0,99.0,59.0,89.0,,53.0,59.0,41.0,58.0,98.0,40.0,48.0,42.0,78.0,77.0,35.0,36.0,36.0,38.0,34.0,43.0,29.0,78.0,83.0,22.0,100.0,100.0,82.0,81.0,80.0
IH0010 L|784|0.5,90.0,38.0,76.0,,29.0,52.0,33.0,38.0,97.0,37.0,33.0,29.0,95.0,29.0,26.0,18.0,29.0,29.0,30.0,25.0,33.0,26.0,28.0,55.0,100.0,100.0,82.0,83.0,82.0
IH0010 L|785|0.0,,,80.0,,83.0,50.0,51.0,34.0,92.0,43.0,78.0,32.0,89.0,53.0,53.0,47.0,30.0,36.0,61.0,27.0,24.0,28.0,40.0,100.0,100.0,100.0,72.0,69.0,70.0
IH0010 L|785|0.5,,,100.0,,100.0,81.0,76.0,85.0,96.0,100.0,100.0,100.0,100.0,,99.0,98.0,99.0,95.0,100.0,100.0,95.0,18.0,30.0,100.0,100.0,100.0,86.0,82.0,83.0
IH0010 L|785|0.8,,99.0,95.0,,56.0,76.0,75.0,81.0,90.0,99.0,99.0,81.0,82.0,,100.0,100.0,98.0,67.0,91.0,67.0,,,,,,,,,
IH0010 L|786|0.0,,,,,,,,,,,,,,,99.0,97.0,99.0,100.0,88.0,99.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|786|0.5,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|787|0.0,,,,,,,,,,,,,,,65.0,53.0,59.0,65.0,100.0,71.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0
IH0010 L|787|0.2,,,,,,,71.0,78.0,90.0,,,,84.0,,95.0,95.0,99.0,99.0,71.0,90.0,,,,,,,,,
IH0010 L|787|0.9,,,,,,,99.0,100.0,100.0,71.0,,,,,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
IH0010 L|788|0.0,,,,,,,,,,,,,,,100.0,100.0,99.0,99.0,99.0,99.0,99.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|788|0.5,,,,,,,,,100.0,100.0,100.0,100.0,100.0,92.0,92.0,98.0,95.0,99.0,92.0,94.0,88.0,100.0,100.0,89.0,90.0,91.0,86.0,85.0,93.0
IH0010 L|789|0.0,,,,,,,,,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,35.0,79.0,97.0,81.0,98.0,97.0,72.0,72.0
IH0010 L|789|0.5,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,49.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|78|0.0,,,,,,,,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|78|0.5,,,,,,,,100.0,100.0,100.0,48.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|790|0.0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|790|0.5,,,,,,,,,65.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,97.0,96.0,96.0,96.0
IH0010 L|791|0.0,,,,,,,,,78.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,100.0,92.0,100.0,92.0,58.0,58.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|791|0.5,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,100.0,100.0,100.0,73.0,73.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0
IH0010 L|792|0.0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,92.0,90.0,100.0,100.0,99.0,100.0,98.0,96.0,63.0,58.0
IH0010 L|792|0.5,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,92.0,92.0,100.0,100.0,73.0,58.0,100.0,82.0,100.0,100.0,100.0,100.0,74.0
IH0010 L|793|0.0,,,,,,,,,99.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,92.0,99.0,58.0,100.0,99.0,100.0,99.0,100.0,67.0,67.0
IH0010 L|793|0.5,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,51.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|794|0.0,,,,,,,,,99.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,97.0,99.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,99.0,98.0,71.0
IH0010 L|794|0.5,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|795|0.0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|795|0.5,,,,,,,,,95.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|796|0.0,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,92.0,92.0,100.0,100.0,83.0,92.0,99.0,75.0,82.0
IH0010 L|796|0.5,,,,,,,100.0,100.0,53.0,100.0,100.0,100.0,100.0,99.0,99.0,95.0,98.0,99.0,100.0,95.0,100.0,91.0,100.0,92.0,99.0,100.0,100.0,,
IH0010 L|796|0.8,,,,,,,100.0,100.0,100.0,99.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,
IH0010 L|797|0.0,,,,,,,84.0,78.0,78.0,100.0,78.0,65.0,100.0,90.0,65.0,65.0,65.0,84.0,100.0,78.0,71.0,96.0,71.0,,100.0,100.0,100.0,,
IH0010 L|797|0.1,,,,,,,95.0,95.0,99.0,95.0,100.0,99.0,99.0,95.0,100.0,99.0,100.0,100.0,98.0,100.0,,,,,,,,,
IH0010 L|797|0.6,,,,,,,99.0,100.0,100.0,95.0,90.0,100.0,100.0,99.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
IH0010 L|798|0.0,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|798|0.5,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0
IH0010 L|799|0.0,,,,,,,,,,,,99.0,100.0,100.0,99.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|799|0.5,,,,,,,,,,,,84.0,99.0,99.0,84.0,100.0,99.0,90.0,94.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,99.0,95.0
IH0010 L|79|0.0,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|79|0.5,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|800|0.0,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,99.0,99.0,87.0,97.0,97.0,100.0,95.0,97.0,96.0,97.0
IH0010 L|800|0.5,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,86.0,63.0,97.0,100.0,96.0,91.0,48.0,,100.0,
IH0010 L|801|0.0,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,100.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0,,
IH0010 L|801|0.5,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,100.0,100.0,100.0,96.0,,
IH0010 L|802|0.0,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,,
IH0010 L|802|0.5,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
IH0010 L|803|0.0,,,,,,100.0,90.0,95.0,90.0,100.0,100.0,99.0,95.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,100.0,100.0,,
IH0010 L|803|0.5,,,,,,84.0,78.0,84.0,90.0,78.0,84.0,95.0,84.0,84.0,78.0,78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,
IH0010 L|804|0.0,,,,,,90.0,95.0,99.0,90.0,78.0,90.0,99.0,95.0,78.0,90.0,84.0,100.0,100.0,100.0,100.0,100.0,,100.0,,,,,,
IH0010 L|804|0.5,,,,,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,98.0,100.0,,100.0,100.0,100.0,100.0,100.0,,
IH0010 L|805|0.0,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,69.0,69.0,78.0,78.0,100.0,90.0,90.0,63.0,97.0,70.0,70.0,90.0
IH0010 L|805|0.5,,,,,,,,,,,,,,43.0,90.0,83.0,90.0,90.0,90.0,100.0,95.0,78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|806|0.0,,,,,,,,,,,,,,90.0,100.0,95.0,100.0,100.0,100.0,95.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|806|0.5,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,89.0,89.0,100.0,97.0,100.0,97.0,97.0,97.0,97.0,97.0,97.0
IH0010 L|807|0.0,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,97.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|807|0.5,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|808|0.0,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|808|0.5,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|809|0.0,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|809|0.5,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|80|0.0,,,,,,,,100.0,100.0,100.0,99.0,99.0,100.0,99.0,100.0,100.0,99.0,100.0,99.0,100.0,99.0,100.0,100.0,97.0,100.0,97.0,97.0,97.0,100.0
IH0010 L|80|0.5,,,,,,,,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|810|0.0,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|810|0.5,,,,,,,,,,,,,,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|811|0.0,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|811|0.5,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|812|0.0,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|813|0.0,,,,,,,,,,,,,,,100.0,100.0,78.0,100.0,22.0,100.0,81.0,100.0,100.0,91.0,100.0,100.0,100.0,,
IH0010 L|813|0.1,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,81.0,100.0,81.0,,,,,,,,,
IH0010 L|813|0.6,100.0,90.0,100.0,100.0,65.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,,,,,,,,,
IH0010 L|814|0.0,100.0,100.0,100.0,100.0,56.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,100.0,91.0,91.0,98.0,100.0,91.0,84.0,100.0,100.0,100.0,,
IH0010 L|814|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,91.0,91.0,86.0,100.0,64.0,42.0,99.0,95.0,99.0,,
IH0010 L|815|0.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,98.0,100.0,100.0,57.0,42.0,100.0,27.0,99.0,,
IH0010 L|815|0.5,100.0,100.0,100.0,100.0,40.0,100.0,91.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,84.0,90.0,30.0,18.0,24.0,32.0,100.0,34.0,1.0,34.0,17.0,32.0,,
IH0010 L|816|0.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42.0,30.0,32.0,40.0,25.0,5.0,1.0,33.0,10.0,31.0,,
IH0010 L|816|0.5,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,98.0,98.0,46.0,14.0,46.0,43.0,57.0,48.0,,
IH0010 L|817|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,70.0,99.0,100.0,100.0,100.0,,
IH0010 L|817|0.5,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,45.0,95.0,62.0,97.0,,
IH0010 L|818|0.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,98.0,98.0,71.0,5.0,99.0,63.0,99.0,,
IH0010 L|818|0.5,100.0,100.0,92.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,100.0,38.0,36.0,38.0,100.0,64.0,20.0,32.0,54.0,50.0,,
IH0010 L|819|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,69.0,48.0,57.0,91.0,100.0,100.0,,
IH0010 L|819|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,,
IH0010 L|81|0.0,,,,,,,,100.0,100.0,99.0,100.0,99.0,99.0,99.0,100.0,100.0,99.0,100.0,99.0,99.0,99.0,100.0,100.0,83.0,100.0,83.0,97.0,100.0,100.0
IH0010 L|81|0.5,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IH0010 L|820|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.0,99.0,96.0,99.0,,
IH0010 L|820|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,100.0,,
IH0010 L|821|0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
IH0010 L|821|0.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
