section_id,roadbed,begin_marker,begin_disp,district,county,pavtype,begin_dfo,end_dfo,n_years,lon,lat
IH0020 X|433|0.5,IH0020 X,433,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),433.406,433.933,28,-97.38379,32.676884
IH0020 X|434|0.0,IH0020 X,434,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),433.933,434.433,28,-97.376521,32.673612
IH0020 X|434|0.5,IH0020 X,434,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),434.433,434.932,20,-97.368662,32.671462
IH0020 X|435|0.0,IH0020 X,435,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),434.932,435.432,17,-97.36,32.669393
IH0020 X|435|0.5,IH0020 X,435,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),435.432,435.632,16,-97.353346,32.667921
IH0020 X|435|0.8,IH0020 X,435,0.8,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),435.732,435.872,11,-97.348972,32.666935
IH0020 X|436|0.0,IH0020 X,436,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),435.872,436.372,25,-97.343827,32.665833
IH0020 X|436|0.5,IH0020 X,436,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),436.372,436.851,25,-97.335624,32.664639
IH0020 X|437|0.0,IH0020 X,437,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),436.851,437.351,22,-97.328495,32.665718
IH0020 X|437|0.5,IH0020 X,437,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),437.351,437.8595,19,-97.321152,32.668109
IH0020 X|438|0.0,IH0020 X,438,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),437.8595,438.0595,18,-97.31539,32.669163
IH0020 X|438|0.5,IH0020 X,438,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),438.3595,438.868,20,-97.301755,32.669576
IH0020 X|439|0.0,IH0020 X,439,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),438.868,439.368,28,-97.2934,32.66667
IH0020 X|440|0.0,IH0020 X,440,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),439.904,440.404,28,-97.279957,32.661857
IH0020 X|440|0.5,IH0020 X,440,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),440.404,440.704,28,-97.270654,32.661849
IH0020 X|440|0.8,IH0020 X,440,0.8,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),440.704,440.911,18,-97.267185,32.661849
IH0020 X|441|0.5,IH0020 X,441,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),441.411,441.711,21,-97.253935,32.661854
IH0020 X|441|0.8,IH0020 X,441,0.8,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),441.711,441.911,17,-97.249918,32.661893
IH0020 X|442|0.8,IH0020 X,442,0.8,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),442.711,442.879,13,-97.235455,32.66975
IH0020 X|443|0.0,IH0020 X,443,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),442.879,443.379,28,-97.230459,32.669185
IH0020 X|443|0.5,IH0020 X,443,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),443.379,443.703,25,-97.223997,32.669004
IH0020 X|444|0.0,IH0020 X,444,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),443.703,444.203,28,-97.216436,32.670016
IH0020 X|444|0.5,IH0020 X,444,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),444.203,444.702,28,-97.208011,32.672173
IH0020 X|445|0.0,IH0020 X,445,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),444.702,445.202,27,-97.201619,32.673437
IH0020 X|445|0.5,IH0020 X,445,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),445.202,445.602,17,-97.19629,32.674984
IH0020 X|446|0.5,IH0020 X,446,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),446.194,446.394,13,-97.174905,32.67635
IH0020 X|446|0.7,IH0020 X,446,0.7,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),446.394,446.686,14,-97.171425,32.676028
IH0020 X|447|0.0,IH0020 X,447,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),446.686,446.986,26,-97.1695,32.676081
IH0020 X|448|0.0,IH0020 X,448,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),447.6975,448.0975,18,-97.163692,32.675675
IH0020 X|448|0.7,IH0020 X,448,0.7,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),448.3975,448.709,15,-97.137068,32.676405
IH0020 X|449|0.0,IH0020 X,449,0.0,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),448.709,449.209,17,-97.133165,32.676962
IH0020 X|449|0.5,IH0020 X,449,0.5,02 - FORT WORTH,220 - TARRANT,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),449.209,449.705,21,-97.1248,32.677547
IH0020 X|455|0.0,IH0020 X,455,0.0,18 - DALLAS,57 - DALLAS,,454.679,455.179,16,-97.031481,32.676551
IH0020 X|455|0.5,IH0020 X,455,0.5,18 - DALLAS,57 - DALLAS,,455.179,455.679,15,-97.020807,32.676602
IH0020 X|464|0.9,IH0020 X,464,0.9,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),464.456,464.704,10,-96.869755,32.651392
IH0020 X|465|0.0,IH0020 X,465,0.0,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),464.704,465.204,24,-96.862604,32.648324
IH0020 X|465|0.5,IH0020 X,465,0.5,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),465.204,465.504,24,-96.857325,32.646694
IH0020 X|466|0.0,IH0020 X,466,0.0,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),465.808,466.308,10,-96.84552,32.644551
IH0020 X|466|0.5,IH0020 X,466,0.5,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),466.308,466.608,10,-96.838132,32.643098
IH0020 X|466|0.8,IH0020 X,466,0.8,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),466.608,466.686,16,-96.835832,32.64286
IH0020 X|467|0.0,IH0020 X,467,0.0,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),466.686,466.986,23,-96.83262,32.642857
IH0020 X|467|0.3,IH0020 X,467,0.3,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),466.986,467.386,15,-96.826598,32.643208
IH0020 X|468|0.0,IH0020 X,468,0.0,18 - DALLAS,57 - DALLAS,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),467.706,468.206,16,-96.813129,32.642926
IH0020 X|468|0.5,IH0020 X,468,0.5,18 - DALLAS,57 - DALLAS,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),468.206,468.717,17,-96.804835,32.642801
IH0020 X|469|0.0,IH0020 X,469,0.0,18 - DALLAS,57 - DALLAS,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),468.717,469.217,17,-96.796722,32.643556
IH0020 X|469|0.5,IH0020 X,469,0.5,18 - DALLAS,57 - DALLAS,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),469.217,469.692,17,-96.787944,32.645969
IH0020 X|470|0.0,IH0020 X,470,0.0,18 - DALLAS,57 - DALLAS,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),469.692,469.892,12,-96.782822,32.647513
IH0020 X|470|0.2,IH0020 X,470,0.2,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),469.892,470.292,16,-96.778663,32.648608
IH0020 X|470|0.6,IH0020 X,470,0.6,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),470.292,470.7,14,-96.771965,32.650384
IH0020 X|471|0.0,IH0020 X,471,0.0,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),470.7,471.3,21,-96.764602,32.652343
IH0020 X|471|0.6,IH0020 X,471,0.6,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),471.3,471.698,16,-96.754702,32.654883
IH0020 X|472|0.0,IH0020 X,472,0.0,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),471.698,471.798,22,-96.750977,32.655634
IH0020 X|473|0.0,IH0020 X,473,0.0,18 - DALLAS,57 - DALLAS,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),472.77,473.07,14,-96.73365,32.659044
IH0020 X|481|0.5,IH0020 X,481,0.5,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),481.1971111111111,481.688,18,-96.597051,32.703796
IH0020 X|482|0.0,IH0020 X,482,0.0,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),481.688,482.188,24,-96.591319,32.704429
IH0020 X|482|0.5,IH0020 X,482,0.5,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),482.188,482.699,24,-96.584512,32.705046
IH0020 X|483|0.0,IH0020 X,483,0.0,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),482.699,483.199,24,-96.574754,32.704594
IH0020 X|483|0.2,IH0020 X,483,0.2,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),482.899,483.199,12,-96.573575,32.70453
IH0020 X|483|0.5,IH0020 X,483,0.5,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),483.199,483.698,24,-96.566733,32.704175
IH0020 X|484|0.0,IH0020 X,484,0.0,18 - DALLAS,57 - DALLAS,J - JOINTED CONCRETE PAVEMENT (JCP),483.698,484.098,24,-96.561955,32.703787
IH0027 A|2|0.5,IH0027 A,2,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),6.644,7.233,15,-101.844374,33.56426
IH0027 A|3|0.5,IH0027 A,3,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),7.733,8.033,13,-101.841313,33.575387
IH0027 A|6|0.0,IH0027 A,6,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),10.397,10.897,15,-101.843429,33.615239
IH0027 L|100|0.0,IH0027 L,100,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),104.365,104.865,28,-101.848726,34.892189
IH0027 L|100|0.5,IH0027 L,100,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),104.865,105.344,28,-101.848717,34.899515
IH0027 L|101|0.0,IH0027 L,101,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),105.344,105.844,28,-101.848703,34.906718
IH0027 L|101|0.5,IH0027 L,101,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),105.844,106.284,28,-101.848689,34.913799
IH0027 L|102|0.0,IH0027 L,102,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),106.284,106.784,28,-101.848676,34.920101
IH0027 L|102|0.5,IH0027 L,102,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),106.784,106.949,22,-101.848668,34.925103
IH0027 L|103|0.0,IH0027 L,103,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),106.949,107.449,27,-101.848658,34.930226
IH0027 L|103|0.5,IH0027 L,103,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),107.449,108.15,28,-101.848879,34.940149
IH0027 L|104|0.0,IH0027 L,104,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),108.15,108.65,27,-101.851065,34.947008
IH0027 L|104|0.5,IH0027 L,104,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),108.65,108.929,21,-101.855103,34.951863
IH0027 L|105|0.0,IH0027 L,105,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),108.929,109.429,28,-101.859368,34.956267
IH0027 L|105|0.5,IH0027 L,105,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),109.429,110.353,28,-101.867844,34.965012
IH0027 L|106|0.0,IH0027 L,106,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),110.353,110.853,28,-101.874699,34.972492
IH0027 L|106|0.5,IH0027 L,106,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),110.853,111.355,28,-101.879783,34.978674
IH0027 L|107|0.0,IH0027 L,107,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),111.355,111.855,28,-101.884352,34.98425
IH0027 L|107|0.5,IH0027 L,107,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),111.855,112.355,27,-101.889601,34.990655
IH0027 L|108|0.0,IH0027 L,108,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),112.355,112.855,28,-101.894126,34.996098
IH0027 L|108|0.5,IH0027 L,108,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),112.855,113.255,28,-101.899528,35.001922
IH0027 L|108|0.9,IH0027 L,108,0.9,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),113.255,113.422,19,-101.902471,35.00499
IH0027 L|109|0.0,IH0027 L,109,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),113.422,113.922,28,-101.905933,35.008605
IH0027 L|109|0.5,IH0027 L,109,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),113.922,114.122,28,-101.909537,35.01238
IH0027 L|109|0.7,IH0027 L,109,0.7,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),114.122,114.351,20,-101.911748,35.014686
IH0027 L|10|0.0,IH0027 L,10,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),14.358,14.858,29,-101.836139,33.669146
IH0027 L|10|0.5,IH0027 L,10,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),14.858,15.36,29,-101.8362,33.678255
IH0027 L|110|0.0,IH0027 L,110,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),114.351,114.751,28,-101.915787,35.018922
IH0027 L|110|0.4,IH0027 L,110,0.4,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),114.751,115.359,20,-101.91882,35.024853
IH0027 L|111|0.0,IH0027 L,111,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),115.359,115.859,28,-101.919342,35.033275
IH0027 L|113|0.5,IH0027 L,113,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),117.942,118.473,17,-101.919136,35.071487
IH0027 L|114|0.0,IH0027 L,114,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),118.473,118.973,19,-101.918093,35.077908
IH0027 L|119|0.5,IH0027 L,119,0.5,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),124.046,124.515,17,-101.882583,35.151545
IH0027 L|11|0.0,IH0027 L,11,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),15.36,15.86,29,-101.836273,33.686178
IH0027 L|11|0.5,IH0027 L,11,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),15.86,16.363,27,-101.836852,33.692147
IH0027 L|120|0.0,IH0027 L,120,0.0,04 - AMARILLO,191 - RANDALL,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),124.515,125.015,21,-101.877412,35.157555
IH0027 L|12|0.0,IH0027 L,12,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),16.363,16.463,27,-101.838143,33.696639
IH0027 L|12|0.1,IH0027 L,12,0.1,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),16.463,16.963,18,-101.839623,33.701837
IH0027 L|12|0.6,IH0027 L,12,0.6,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),16.963,17.367,18,-101.839932,33.707565
IH0027 L|13|0.0,IH0027 L,13,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),17.367,17.867,27,-101.83939,33.71393
IH0027 L|13|0.5,IH0027 L,13,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),17.867,18.343,27,-101.839865,33.720709
IH0027 L|14|0.0,IH0027 L,14,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),18.343,18.843,27,-101.841819,33.727101
IH0027 L|14|0.5,IH0027 L,14,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),18.843,19.367,27,-101.841708,33.736028
IH0027 L|15|0.0,IH0027 L,15,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),19.367,19.867,27,-101.839557,33.742206
IH0027 L|15|0.5,IH0027 L,15,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),19.867,20.358,27,-101.837754,33.747674
IH0027 L|16|0.0,IH0027 L,16,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),20.358,20.858,29,-101.837643,33.755488
IH0027 L|16|0.5,IH0027 L,16,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),20.858,21.356,29,-101.837679,33.764146
IH0027 L|17|0.0,IH0027 L,17,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),21.356,21.856,29,-101.837697,33.770866
IH0027 L|17|0.5,IH0027 L,17,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),21.856,22.39,29,-101.837718,33.777604
IH0027 L|18|0.0,IH0027 L,18,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),22.39,22.89,29,-101.837742,33.785673
IH0027 L|18|0.5,IH0027 L,18,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),22.89,23.362,29,-101.837768,33.793234
IH0027 L|19|0.0,IH0027 L,19,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),23.362,23.862,29,-101.837782,33.799903
IH0027 L|19|0.5,IH0027 L,19,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),23.862,24.366,29,-101.837818,33.807601
IH0027 L|1|0.0,IH0027 L,1,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),5.229,5.729,29,-101.845085,33.542344
IH0027 L|1|0.5,IH0027 L,1,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),5.729,6.229,29,-101.845168,33.549023
IH0027 L|20|0.0,IH0027 L,20,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),24.366,24.866,29,-101.838666,33.813749
IH0027 L|20|0.5,IH0027 L,20,0.5,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),24.866,25.368,29,-101.840798,33.820417
IH0027 L|21|0.0,IH0027 L,21,0.0,05 - LUBBOCK,152 - LUBBOCK,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),25.368,25.568,28,-101.841027,33.826105
IH0027 L|21|0.2,IH0027 L,21,0.2,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),25.568,26.068,21,-101.841051,33.83063
IH0027 L|21|0.7,IH0027 L,21,0.7,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),26.068,26.364,21,-101.841243,33.837734
IH0027 L|22|0.0,IH0027 L,22,0.0,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),26.364,26.864,29,-101.844166,33.841466
IH0027 L|22|0.5,IH0027 L,22,0.5,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),26.864,27.375,29,-101.851323,33.848008
IH0027 L|23|0.0,IH0027 L,23,0.0,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),27.375,27.875,29,-101.853645,33.853065
IH0027 L|23|0.5,IH0027 L,23,0.5,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),27.875,28.38,29,-101.853892,33.861318
IH0027 L|24|0.0,IH0027 L,24,0.0,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),28.38,28.88,29,-101.853899,33.868896
IH0027 L|24|0.5,IH0027 L,24,0.5,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),28.88,29.356,29,-101.853919,33.875209
IH0027 L|24|0.8,IH0027 L,24,0.8,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),29.18,29.356,19,-101.85393,33.877719
IH0027 L|25|0.0,IH0027 L,25,0.0,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),29.356,29.856,29,-101.853941,33.88217
IH0027 L|25|0.5,IH0027 L,25,0.5,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),29.856,30.371,29,-101.853957,33.891093
IH0027 L|26|0.0,IH0027 L,26,0.0,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),30.371,30.871,29,-101.853966,33.897633
IH0027 L|26|0.5,IH0027 L,26,0.5,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),30.871,31.373,29,-101.853971,33.904131
IH0027 L|27|0.0,IH0027 L,27,0.0,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),31.373,31.873,29,-101.853963,33.911969
IH0027 L|27|0.5,IH0027 L,27,0.5,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),31.873,32.321,29,-101.85394,33.918618
IH0027 L|28|0.0,IH0027 L,28,0.0,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),32.321,32.821,29,-101.853897,33.925168
IH0027 L|28|0.5,IH0027 L,28,0.5,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),32.821,33.377,29,-101.853864,33.932545
IH0027 L|29|0.0,IH0027 L,29,0.0,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),33.377,33.877,29,-101.853878,33.940748
IH0027 L|29|0.5,IH0027 L,29,0.5,05 - LUBBOCK,96 - HALE,C - CONTINUOUSLY REINFORCED CONCRETE PAVEMENT (CRCP),33.877,34.373,29,-101.853912,33.947603
