section_id,roadbed,begin_marker,begin_disp,district,county,begin_dfo,end_dfo,n_years
BI0020EK|299|0.0,BI0020EK,299,0.0,06 - ODESSA,69 - ECTOR,,,24
BI0020EK|299|0.5,BI0020EK,299,0.5,06 - ODESSA,69 - ECTOR,,,23
BI0020EK|300|0.0,BI0020EK,300,0.0,06 - ODESSA,69 - ECTOR,,,23
BI0020EL|310|0.5,BI0020EL,310,0.5,06 - ODESSA,165 - MIDLAND,14.286,14.748,29
BI0020EL|311|0.0,BI0020EL,311,0.0,06 - ODESSA,165 - MIDLAND,14.748,15.248,28
BI0020EL|311|0.5,BI0020EL,311,0.5,06 - ODESSA,165 - MIDLAND,15.248,15.743,12
BI0020ER|310|0.5,BI0020ER,310,0.5,06 - ODESSA,165 - MIDLAND,14.286,14.748,29
BI0020ER|311|0.0,BI0020ER,311,0.0,06 - ODESSA,165 - MIDLAND,14.748,15.248,28
BI0020ER|311|0.5,BI0020ER,311,0.5,06 - ODESSA,165 - MIDLAND,15.248,15.743,12
BI0020KK|358|0.0,BI0020KK,358,0.0,08 - ABILENE,168 - MITCHELL,0.112,0.612,24
BI0020KK|358|0.5,BI0020KK,358,0.5,08 - ABILENE,168 - MITCHELL,0.612,1.112,24
BI0020KK|358|1.0,BI0020KK,358,1.0,08 - ABILENE,168 - MITCHELL,1.112,1.612,24
BI0020NK|392|0.0,BI0020NK,392,0.0,08 - ABILENE,221 - TAYLOR,0.13,0.63,26
BI0020NK|392|0.5,BI0020NK,392,0.5,08 - ABILENE,221 - TAYLOR,0.63,1.13,26
BI0020NK|392|1.0,BI0020NK,392,1.0,08 - ABILENE,221 - TAYLOR,1.13,1.374,17
BI0020NK|394|0.0,BI0020NK,394,0.0,08 - ABILENE,221 - TAYLOR,1.374,1.885,26
BI0020NK|396|0.0,BI0020NK,396,0.0,08 - ABILENE,221 - TAYLOR,1.885,2.076,25
BI0020RK|416|1.0,BI0020RK,416,1.0,08 - ABILENE,221 - TAYLOR,3.209,3.409,15
BI0027UL|0|0.5,BI0027UL,0,0.5,05 - LUBBOCK,96 - HALE,1.28,1.736,12
BI0027UL|176|0.0,BI0027UL,176,0.0,05 - LUBBOCK,96 - HALE,8.294,8.794,15
BI0027UL|176|0.5,BI0027UL,176,0.5,05 - LUBBOCK,96 - HALE,8.794,9.282,18
BI0027UR|0|0.0,BI0027UR,0,0.0,05 - LUBBOCK,96 - HALE,0.78,1.28,13
BI0027UR|176|0.0,BI0027UR,176,0.0,05 - LUBBOCK,96 - HALE,8.294,8.794,25
BI0027UR|176|0.5,BI0027UR,176,0.5,05 - LUBBOCK,96 - HALE,8.794,9.282,13
BI0040HR|0|0.0,BI0040HR,0,0.0,04 - AMARILLO,91 - GRAY,0.19,0.313,14
BI0040HR|364|0.0,BI0040HR,364,0.0,04 - AMARILLO,91 - GRAY,0.313,0.813,17
BI0045FL|0|0.0,BI0045FL,0,0.0,18 - DALLAS,175 - NAVARRO,0.0,0.138,15
BI0045FL|304|0.0,BI0045FL,304,0.0,18 - DALLAS,175 - NAVARRO,0.025,0.525,18
BI0045FL|304|0.5,BI0045FL,304,0.5,18 - DALLAS,175 - NAVARRO,,,21
BI0045FR|0|0.0,BI0045FR,0,0.0,18 - DALLAS,175 - NAVARRO,0.0,0.078,16
BI0045FR|304|0.0,BI0045FR,304,0.0,18 - DALLAS,175 - NAVARRO,,,15
BI0045GK|0|0.0,BI0045GK,0,0.0,18 - DALLAS,71 - ELLIS,,,25
BI0045GK|294|0.0,BI0045GK,294,0.0,18 - DALLAS,71 - ELLIS,,,25
BI0045GL|294|0.5,BI0045GL,294,0.5,18 - DALLAS,71 - ELLIS,,,14
BI0045JK|0|0.0,BI0045JK,0,0.0,18 - DALLAS,57 - DALLAS,0.0,0.108,16
BI0045JK|280|0.0,BI0045JK,280,0.0,18 - DALLAS,57 - DALLAS,0.108,0.608,13
BI0045JK|280|0.5,BI0045JK,280,0.5,18 - DALLAS,57 - DALLAS,0.608,1.094,18
BS0006RL|416|0.0,BS0006RL,416,0.0,17 - BRYAN,21 - BRAZOS,,,14
BS0006RL|416|0.5,BS0006RL,416,0.5,17 - BRYAN,21 - BRAZOS,,,14
BS0006RL|416|1.0,BS0006RL,416,1.0,17 - BRYAN,21 - BRAZOS,,,14
BS0006RR|416|0.0,BS0006RR,416,0.0,17 - BRYAN,21 - BRAZOS,,,14
BS0006RR|416|0.5,BS0006RR,416,0.5,17 - BRYAN,21 - BRAZOS,,,14
BS0006RR|416|1.0,BS0006RR,416,1.0,17 - BRYAN,21 - BRAZOS,11.0,11.4,14
BS0078EK|238|1.0,BS0078EK,238,1.0,18 - DALLAS,43 - COLLIN,,,26
BS0078EK|238|1.5,BS0078EK,238,1.5,18 - DALLAS,43 - COLLIN,,,26
BS0078EK|240|0.0,BS0078EK,240,0.0,18 - DALLAS,43 - COLLIN,,,23
BS0114LK|668|0.2,BS0114LK,668,0.2,02 - FORT WORTH,220 - TARRANT,,,12
BS0114LK|668|0.5,BS0114LK,668,0.5,02 - FORT WORTH,220 - TARRANT,,,14
BS0114LK|668|1.0,BS0114LK,668,1.0,02 - FORT WORTH,220 - TARRANT,,,14
BS0114LK|668|1.5,BS0114LK,668,1.5,02 - FORT WORTH,220 - TARRANT,,,14
BS0121HL|0|0.0,BS0121HL,0,0.0,18 - DALLAS,61 - DENTON,0.089,0.589,13
BS0121HL|0|0.5,BS0121HL,0,0.5,18 - DALLAS,61 - DENTON,0.5,0.9,14
BS0121HL|0|0.9,BS0121HL,0,0.9,18 - DALLAS,61 - DENTON,,,10
BS0121HL|0|1.4,BS0121HL,0,1.4,18 - DALLAS,61 - DENTON,,,12
BS0121HL|270|0.0,BS0121HL,270,0.0,18 - DALLAS,61 - DENTON,1.773,2.273,19
BS0121HL|270|0.4,BS0121HL,270,0.4,18 - DALLAS,61 - DENTON,,,12
BS0121HL|270|0.9,BS0121HL,270,0.9,18 - DALLAS,61 - DENTON,,,12
BS0121HL|270|1.4,BS0121HL,270,1.4,18 - DALLAS,61 - DENTON,,,12
BS0121HL|272|0.0,BS0121HL,272,0.0,18 - DALLAS,61 - DENTON,,,19
BS0121HL|272|0.5,BS0121HL,272,0.5,18 - DALLAS,61 - DENTON,,,19
BS0121HL|272|1.0,BS0121HL,272,1.0,18 - DALLAS,61 - DENTON,,,19
BS0121HL|272|1.5,BS0121HL,272,1.5,18 - DALLAS,61 - DENTON,,,16
BS0121HL|274|0.0,BS0121HL,274,0.0,18 - DALLAS,61 - DENTON,,,19
BS0121HL|274|0.5,BS0121HL,274,0.5,18 - DALLAS,61 - DENTON,,,19
BS0121HL|274|1.0,BS0121HL,274,1.0,18 - DALLAS,61 - DENTON,,,19
BS0121HL|274|1.5,BS0121HL,274,1.5,18 - DALLAS,61 - DENTON,,,19
BS0121HL|276|0.0,BS0121HL,276,0.0,18 - DALLAS,61 - DENTON,,,19
BS0121HL|276|0.5,BS0121HL,276,0.5,18 - DALLAS,61 - DENTON,,,18
BS0121HR|0|0.5,BS0121HR,0,0.5,18 - DALLAS,61 - DENTON,0.5,0.9,12
BS0121HR|0|1.4,BS0121HR,0,1.4,18 - DALLAS,61 - DENTON,,,12
BS0121HR|270|0.0,BS0121HR,270,0.0,18 - DALLAS,61 - DENTON,,,19
BS0121HR|270|0.4,BS0121HR,270,0.4,18 - DALLAS,61 - DENTON,,,12
BS0121HR|270|0.9,BS0121HR,270,0.9,18 - DALLAS,61 - DENTON,,,12
BS0121HR|270|1.4,BS0121HR,270,1.4,18 - DALLAS,61 - DENTON,,,12
BS0121HR|272|0.0,BS0121HR,272,0.0,18 - DALLAS,61 - DENTON,,,19
BS0121HR|272|0.5,BS0121HR,272,0.5,18 - DALLAS,61 - DENTON,,,19
BS0121HR|272|1.0,BS0121HR,272,1.0,18 - DALLAS,61 - DENTON,,,18
BS0121HR|272|1.5,BS0121HR,272,1.5,18 - DALLAS,61 - DENTON,,,16
BS0121HR|274|0.0,BS0121HR,274,0.0,18 - DALLAS,61 - DENTON,,,19
BS0121HR|274|0.5,BS0121HR,274,0.5,18 - DALLAS,61 - DENTON,,,19
BS0121HR|274|1.0,BS0121HR,274,1.0,18 - DALLAS,61 - DENTON,,,19
BS0121HR|274|1.5,BS0121HR,274,1.5,18 - DALLAS,61 - DENTON,,,18
BS0121HR|276|0.0,BS0121HR,276,0.0,18 - DALLAS,61 - DENTON,,,18
BS0121HR|276|0.5,BS0121HR,276,0.5,18 - DALLAS,61 - DENTON,,,17
BS0146DK|0|0.0,BS0146DK,0,0.0,12 - HOUSTON,102 - HARRIS,0.0,0.1,16
BS0146DK|476|0.5,BS0146DK,476,0.5,12 - HOUSTON,102 - HARRIS,,,15
BS0146DK|476|1.0,BS0146DK,476,1.0,12 - HOUSTON,102 - HARRIS,,,15
BS0146EL|488|0.8,BS0146EL,488,0.8,12 - HOUSTON,102 - HARRIS,5.764,5.964,15
BS0146EL|488|1.0,BS0146EL,488,1.0,12 - HOUSTON,102 - HARRIS,5.947,6.346,22
BS0146ER|488|0.8,BS0146ER,488,0.8,12 - HOUSTON,102 - HARRIS,5.764,5.964,11
BS0146ER|488|1.0,BS0146ER,488,1.0,12 - HOUSTON,102 - HARRIS,5.964,6.336,14
BS0249BK|0|0.0,BS0249BK,0,0.0,12 - HOUSTON,102 - HARRIS,0.0,0.5,13
BS0288BL|522|1.5,BS0288BL,522,1.5,12 - HOUSTON,20 - BRAZORIA,,,17
BS0288BL|524|0.0,BS0288BL,524,0.0,12 - HOUSTON,20 - BRAZORIA,19.941,20.192,23
BS0288BR|522|1.5,BS0288BR,522,1.5,12 - HOUSTON,20 - BRAZORIA,,,18
BS0288BR|524|0.0,BS0288BR,524,0.0,12 - HOUSTON,20 - BRAZORIA,19.941,20.134,24
BU0067MK|452|0.5,BU0067MK,452,0.5,02 - FORT WORTH,127 - JOHNSON,3.644,4.182,18
BU0067MR|0|0.0,BU0067MR,0,0.0,02 - FORT WORTH,127 - JOHNSON,0.0,0.425,22
BU0069JL|0|0.0,BU0069JL,0,0.0,11 - LUFKIN,3 - ANGELINA,,,11
BU0069JR|0|0.0,BU0069JR,0,0.0,11 - LUFKIN,3 - ANGELINA,,,12
BU0077LA|352|0.0,BU0077LA,352,0.0,09 - WACO,161 - MCLENNAN,,,12
BU0077LA|352|0.5,BU0077LA,352,0.5,09 - WACO,161 - MCLENNAN,,,12
BU0077LL|350|0.7,BU0077LL,350,0.7,09 - WACO,161 - MCLENNAN,,,13
BU0077LL|350|1.2,BU0077LL,350,1.2,09 - WACO,161 - MCLENNAN,,,13
BU0077LL|350|1.7,BU0077LL,350,1.7,09 - WACO,161 - MCLENNAN,,,13
BU0077LL|352|0.0,BU0077LL,352,0.0,09 - WACO,161 - MCLENNAN,,,20
BU0077LL|352|0.5,BU0077LL,352,0.5,09 - WACO,161 - MCLENNAN,6.399,6.899,21
BU0077LR|350|0.4,BU0077LR,350,0.4,09 - WACO,161 - MCLENNAN,,,11
BU0077LR|350|0.7,BU0077LR,350,0.7,09 - WACO,161 - MCLENNAN,,,13
BU0077LR|350|1.2,BU0077LR,350,1.2,09 - WACO,161 - MCLENNAN,,,14
BU0077LR|350|1.7,BU0077LR,350,1.7,09 - WACO,161 - MCLENNAN,,,14
BU0077LR|352|0.0,BU0077LR,352,0.0,09 - WACO,161 - MCLENNAN,,,20
BU0077LR|352|0.5,BU0077LR,352,0.5,09 - WACO,161 - MCLENNAN,6.399,6.899,22
BU0077LX|352|0.0,BU0077LX,352,0.0,09 - WACO,161 - MCLENNAN,,,12
BU0090UK|0|0.0,BU0090UK,0,0.0,12 - HOUSTON,102 - HARRIS,0.0,0.1,12
BU0090YK|438|0.0,BU0090YK,438,0.0,20 - BEAUMONT,181 - ORANGE,0.135,0.635,24
BU0090YK|438|0.5,BU0090YK,438,0.5,20 - BEAUMONT,181 - ORANGE,0.635,1.135,25
BU0090YK|438|1.0,BU0090YK,438,1.0,20 - BEAUMONT,181 - ORANGE,,,25
BU0090YK|438|1.5,BU0090YK,438,1.5,20 - BEAUMONT,181 - ORANGE,,,22
BU0090YK|440|0.0,BU0090YK,440,0.0,20 - BEAUMONT,181 - ORANGE,,,22
BU0090YK|440|0.5,BU0090YK,440,0.5,20 - BEAUMONT,181 - ORANGE,,,12
BU0090YK|442|0.0,BU0090YK,442,0.0,20 - BEAUMONT,181 - ORANGE,4.13,4.63,24
BU0090YK|442|0.5,BU0090YK,442,0.5,20 - BEAUMONT,181 - ORANGE,4.63,5.13,24
BU0090YK|442|1.0,BU0090YK,442,1.0,20 - BEAUMONT,181 - ORANGE,5.13,5.63,25
BU0090YK|442|1.5,BU0090YK,442,1.5,20 - BEAUMONT,181 - ORANGE,5.63,6.136,24
BU0090YK|444|0.0,BU0090YK,444,0.0,20 - BEAUMONT,181 - ORANGE,6.136,6.436,22
BU0090YL|444|0.5,BU0090YL,444,0.5,20 - BEAUMONT,181 - ORANGE,6.636,7.036,10
BU0287FK|292|0.0,BU0287FK,292,0.0,03 - WICHITA FALLS,244 - WILBARGER,1.952,2.452,26
BU0287FK|292|0.5,BU0287FK,292,0.5,03 - WICHITA FALLS,244 - WILBARGER,2.452,2.952,26
BU0287FK|292|1.0,BU0287FK,292,1.0,03 - WICHITA FALLS,244 - WILBARGER,2.952,3.452,26
BU0287FK|292|1.5,BU0287FK,292,1.5,03 - WICHITA FALLS,244 - WILBARGER,3.452,3.917,26
BU0287FK|294|0.0,BU0287FK,294,0.0,03 - WICHITA FALLS,244 - WILBARGER,3.917,4.017,26
BU0287FL|294|0.1,BU0287FL,294,0.1,03 - WICHITA FALLS,244 - WILBARGER,,,12
BU0287FL|294|0.6,BU0287FL,294,0.6,03 - WICHITA FALLS,244 - WILBARGER,,,16
BU0287FL|294|1.1,BU0287FL,294,1.1,03 - WICHITA FALLS,244 - WILBARGER,,,16
BU0287FR|294|0.6,BU0287FR,294,0.6,03 - WICHITA FALLS,244 - WILBARGER,4.517,5.017,17
BU0287FR|294|1.1,BU0287FR,294,1.1,03 - WICHITA FALLS,244 - WILBARGER,,,16
BU0287JK|344|0.0,BU0287JK,344,0.0,03 - WICHITA FALLS,243 - WICHITA,,,24
BU0287JK|344|1.0,BU0287JK,344,1.0,03 - WICHITA FALLS,243 - WICHITA,12.745,13.245,25
BU0287JK|346|0.0,BU0287JK,346,0.0,03 - WICHITA FALLS,243 - WICHITA,13.763,14.263,26
BU0287JK|346|0.5,BU0287JK,346,0.5,03 - WICHITA FALLS,243 - WICHITA,14.263,14.763,25
BU0287JK|346|1.0,BU0287JK,346,1.0,03 - WICHITA FALLS,243 - WICHITA,14.763,15.24,26
BU0287PK|262|1.0,BU0287PK,262,1.0,02 - FORT WORTH,220 - TARRANT,,,17
BU0287PK|264|1.1,BU0287PK,264,1.1,02 - FORT WORTH,220 - TARRANT,,,14
BU0287PK|268|0.0,BU0287PK,268,0.0,02 - FORT WORTH,220 - TARRANT,13.7,14.2,25
BU0287PK|268|0.5,BU0287PK,268,0.5,02 - FORT WORTH,220 - TARRANT,14.2,14.7,24
BU0287PK|278|0.8,BU0287PK,278,0.8,02 - FORT WORTH,220 - TARRANT,,,10
BU0287PK|278|0.827,BU0287PK,278,0.827,02 - FORT WORTH,220 - TARRANT,25.291,25.791,12
BU0287PK|280|0.0,BU0287PK,280,0.0,02 - FORT WORTH,220 - TARRANT,26.316,26.369,25
BU0287PK|280|0.3,BU0287PK,280,0.3,02 - FORT WORTH,220 - TARRANT,,,10
BU0287PK|280|0.5,BU0287PK,280,0.5,02 - FORT WORTH,220 - TARRANT,26.919,27.419,17
BU0287PK|282|0.0,BU0287PK,282,0.0,02 - FORT WORTH,220 - TARRANT,28.323,28.823,18
BU0287PK|282|0.5,BU0287PK,282,0.5,02 - FORT WORTH,220 - TARRANT,28.823,29.323,18
BU0287PK|282|1.0,BU0287PK,282,1.0,02 - FORT WORTH,220 - TARRANT,29.323,29.823,18
BU0287PK|288|0.0,BU0287PK,288,0.0,02 - FORT WORTH,220 - TARRANT,34.472,34.972,24
BU0287PK|288|0.5,BU0287PK,288,0.5,02 - FORT WORTH,220 - TARRANT,34.972,35.472,24
BU0287PK|288|1.0,BU0287PK,288,1.0,02 - FORT WORTH,220 - TARRANT,35.472,35.972,10
BU0287PL|262|1.9,BU0287PL,262,1.9,02 - FORT WORTH,220 - TARRANT,9.841,9.941,15
BU0287PL|264|0.0,BU0287PL,264,0.0,02 - FORT WORTH,220 - TARRANT,9.863,10.644,27
BU0287PL|264|0.2,BU0287PL,264,0.2,02 - FORT WORTH,220 - TARRANT,10.141,10.641,18
BU0287PL|264|0.7,BU0287PL,264,0.7,02 - FORT WORTH,220 - TARRANT,10.641,11.022,12
BU0287PR|262|1.7,BU0287PR,262,1.7,02 - FORT WORTH,220 - TARRANT,9.641,9.941,10
BU0287PR|262|1.9,BU0287PR,262,1.9,02 - FORT WORTH,220 - TARRANT,9.841,9.941,15
BU0287PR|264|0.0,BU0287PR,264,0.0,02 - FORT WORTH,220 - TARRANT,9.863,10.652,27
BU0287PR|264|0.2,BU0287PR,264,0.2,02 - FORT WORTH,220 - TARRANT,10.141,10.641,18
BU0287PR|264|0.7,BU0287PR,264,0.7,02 - FORT WORTH,220 - TARRANT,10.641,11.022,14
FM0013 K|316|0.0,FM0013 K,316,0.0,10 - TYLER,201 - RUSK,,,11
FM0013 K|316|0.5,FM0013 K,316,0.5,10 - TYLER,201 - RUSK,,,11
FM0051 R|208|1.0,FM0051 R,208,1.0,03 - WICHITA FALLS,49 - COOKE,,,11
FM0055 K|314|0.6,FM0055 K,314,0.6,18 - DALLAS,175 - NAVARRO,,,18
FM0066 K|584|0.5,FM0066 K,584,0.5,18 - DALLAS,71 - ELLIS,19.019,19.519,24
FM0075 K|238|0.0,FM0075 K,238,0.0,18 - DALLAS,43 - COLLIN,3.977,4.505,12
FM0076 L|344|0.0,FM0076 L,344,0.0,24 - EL PASO,72 - EL PASO,0.051,0.551,21
FM0076 L|344|0.5,FM0076 L,344,0.5,24 - EL PASO,72 - EL PASO,0.551,1.051,23
FM0076 L|344|1.0,FM0076 L,344,1.0,24 - EL PASO,72 - EL PASO,1.051,1.551,23
FM0076 L|344|1.5,FM0076 L,344,1.5,24 - EL PASO,72 - EL PASO,1.551,2.004,23
FM0076 L|346|0.0,FM0076 L,346,0.0,24 - EL PASO,72 - EL PASO,2.004,2.504,18
FM0076 L|346|0.5,FM0076 L,346,0.5,24 - EL PASO,72 - EL PASO,2.504,3.004,18
FM0076 L|346|0.9,FM0076 L,346,0.9,24 - EL PASO,72 - EL PASO,2.897,3.397,10
FM0076 L|346|1.4,FM0076 L,346,1.4,24 - EL PASO,72 - EL PASO,3.397,3.897,11
FM0076 L|346|1.9,FM0076 L,346,1.9,24 - EL PASO,72 - EL PASO,3.897,3.969,12
FM0076 L|348|0.0,FM0076 L,348,0.0,24 - EL PASO,72 - EL PASO,3.967,4.467,24
FM0076 L|348|0.5,FM0076 L,348,0.5,24 - EL PASO,72 - EL PASO,4.467,4.967,24
FM0076 L|348|1.0,FM0076 L,348,1.0,24 - EL PASO,72 - EL PASO,4.967,5.467,20
FM0076 L|348|1.5,FM0076 L,348,1.5,24 - EL PASO,72 - EL PASO,5.467,6.01,20
FM0076 L|350|0.0,FM0076 L,350,0.0,24 - EL PASO,72 - EL PASO,6.01,6.51,20
FM0076 L|350|0.4,FM0076 L,350,0.4,24 - EL PASO,72 - EL PASO,6.415,6.915,14
FM0076 L|350|0.9,FM0076 L,350,0.9,24 - EL PASO,72 - EL PASO,6.915,7.415,14
FM0076 L|350|1.4,FM0076 L,350,1.4,24 - EL PASO,72 - EL PASO,7.415,7.986,14
FM0076 L|352|0.0,FM0076 L,352,0.0,24 - EL PASO,72 - EL PASO,7.976,8.476,23
FM0076 R|344|0.0,FM0076 R,344,0.0,24 - EL PASO,72 - EL PASO,0.049,0.549,15
FM0076 R|344|0.5,FM0076 R,344,0.5,24 - EL PASO,72 - EL PASO,0.549,1.049,23
FM0076 R|344|1.0,FM0076 R,344,1.0,24 - EL PASO,72 - EL PASO,1.049,1.549,23
FM0076 R|344|1.5,FM0076 R,344,1.5,24 - EL PASO,72 - EL PASO,1.549,1.992,23
FM0076 R|346|0.0,FM0076 R,346,0.0,24 - EL PASO,72 - EL PASO,1.992,2.492,18
FM0076 R|346|0.5,FM0076 R,346,0.5,24 - EL PASO,72 - EL PASO,2.492,2.992,18
FM0076 R|346|0.9,FM0076 R,346,0.9,24 - EL PASO,72 - EL PASO,2.897,3.397,10
FM0076 R|346|1.4,FM0076 R,346,1.4,24 - EL PASO,72 - EL PASO,3.397,3.897,11
FM0076 R|346|1.9,FM0076 R,346,1.9,24 - EL PASO,72 - EL PASO,3.897,3.969,14
FM0076 R|348|0.0,FM0076 R,348,0.0,24 - EL PASO,72 - EL PASO,3.956,4.456,25
FM0076 R|348|0.5,FM0076 R,348,0.5,24 - EL PASO,72 - EL PASO,4.456,4.956,25
FM0076 R|348|1.0,FM0076 R,348,1.0,24 - EL PASO,72 - EL PASO,4.956,5.456,20
FM0076 R|348|1.5,FM0076 R,348,1.5,24 - EL PASO,72 - EL PASO,5.456,5.996,20
FM0076 R|350|0.0,FM0076 R,350,0.0,24 - EL PASO,72 - EL PASO,5.996,6.496,20
FM0076 R|350|0.4,FM0076 R,350,0.4,24 - EL PASO,72 - EL PASO,6.415,6.915,14
FM0076 R|350|0.9,FM0076 R,350,0.9,24 - EL PASO,72 - EL PASO,6.915,7.415,14
FM0076 R|350|1.4,FM0076 R,350,1.4,24 - EL PASO,72 - EL PASO,7.415,7.986,14
FM0076 R|352|0.0,FM0076 R,352,0.0,24 - EL PASO,72 - EL PASO,7.962,8.462,22
FM0105 K|438|1.5,FM0105 K,438,1.5,20 - BEAUMONT,181 - ORANGE,,,16
FM0105 K|440|0.0,FM0105 K,440,0.0,20 - BEAUMONT,181 - ORANGE,,,16
FM0105 K|440|0.5,FM0105 K,440,0.5,20 - BEAUMONT,181 - ORANGE,,,16
FM0105 K|440|1.0,FM0105 K,440,1.0,20 - BEAUMONT,181 - ORANGE,,,16
FM0105 K|440|1.5,FM0105 K,440,1.5,20 - BEAUMONT,181 - ORANGE,,,16
FM0105 K|442|0.0,FM0105 K,442,0.0,20 - BEAUMONT,181 - ORANGE,,,11
FM0105 K|454|1.5,FM0105 K,454,1.5,20 - BEAUMONT,181 - ORANGE,30.464,30.94,27
FM0105 K|456|0.0,FM0105 K,456,0.0,20 - BEAUMONT,181 - ORANGE,30.94,31.44,27
FM0105 K|456|0.5,FM0105 K,456,0.5,20 - BEAUMONT,181 - ORANGE,31.44,31.94,27
FM0120 K|600|1.569,FM0120 K,600,1.569,01 - PARIS,92 - GRAYSON,9.133,9.626,10
FM0120 K|602|0.0,FM0120 K,602,0.0,01 - PARIS,92 - GRAYSON,9.612,10.112,22
FM0120 K|602|0.5,FM0120 K,602,0.5,01 - PARIS,92 - GRAYSON,10.126,10.626,22
FM0148 K|0|0.0,FM0148 K,0,0.0,18 - DALLAS,130 - KAUFMAN,,,14
FM0148 K|268|0.0,FM0148 K,268,0.0,18 - DALLAS,130 - KAUFMAN,,,21
FM0151 K|216|0.0,FM0151 K,216,0.0,01 - PARIS,92 - GRAYSON,,,27
FM0157 K|262|0.3,FM0157 K,262,0.3,02 - FORT WORTH,220 - TARRANT,0.368,0.868,16
FM0157 K|262|0.8,FM0157 K,262,0.8,02 - FORT WORTH,220 - TARRANT,0.868,1.368,16
FM0157 K|262|1.3,FM0157 K,262,1.3,02 - FORT WORTH,220 - TARRANT,1.368,1.868,16
FM0157 K|264|0.3,FM0157 K,264,0.3,02 - FORT WORTH,220 - TARRANT,2.262,2.862,17
FM0157 K|274|0.0,FM0157 K,274,0.0,02 - FORT WORTH,220 - TARRANT,12.071,12.571,23
FM0157 K|274|0.5,FM0157 K,274,0.5,02 - FORT WORTH,220 - TARRANT,12.571,13.071,23
FM0157 K|274|1.0,FM0157 K,274,1.0,02 - FORT WORTH,220 - TARRANT,13.071,13.571,23
FM0157 K|274|1.5,FM0157 K,274,1.5,02 - FORT WORTH,220 - TARRANT,13.571,14.09,25
FM0157 K|276|0.0,FM0157 K,276,0.0,02 - FORT WORTH,220 - TARRANT,14.09,14.29,23
FM0157 K|276|0.8,FM0157 K,276,0.8,02 - FORT WORTH,220 - TARRANT,,,19
FM0157 K|276|1.3,FM0157 K,276,1.3,02 - FORT WORTH,220 - TARRANT,,,18
FM0157 K|276|1.8,FM0157 K,276,1.8,02 - FORT WORTH,220 - TARRANT,,,17
FM0157 K|278|0.0,FM0157 K,278,0.0,02 - FORT WORTH,220 - TARRANT,,,17
FM0157 K|278|0.5,FM0157 K,278,0.5,02 - FORT WORTH,220 - TARRANT,,,17
FM0157 K|280|0.0,FM0157 K,280,0.0,02 - FORT WORTH,220 - TARRANT,,,17
FM0157 K|280|0.5,FM0157 K,280,0.5,02 - FORT WORTH,220 - TARRANT,,,17
FM0157 L|0|0.0,FM0157 L,0,0.0,02 - FORT WORTH,220 - TARRANT,0.0,0.131,15
FM0157 L|262|0.0,FM0157 L,262,0.0,02 - FORT WORTH,220 - TARRANT,0.131,0.142,22
FM0157 L|262|1.8,FM0157 L,262,1.8,02 - FORT WORTH,220 - TARRANT,,,11
FM0157 L|264|0.0,FM0157 L,264,0.0,02 - FORT WORTH,220 - TARRANT,2.234,2.277,23
FM0157 L|264|0.9,FM0157 L,264,0.9,02 - FORT WORTH,220 - TARRANT,,,10
FM0157 L|264|1.4,FM0157 L,264,1.4,02 - FORT WORTH,220 - TARRANT,3.362,3.862,10
FM0157 L|266|0.0,FM0157 L,266,0.0,02 - FORT WORTH,220 - TARRANT,4.154,4.654,17
FM0157 L|266|0.1,FM0157 L,266,0.1,02 - FORT WORTH,220 - TARRANT,4.157,4.657,10
FM0157 L|266|0.6,FM0157 L,266,0.6,02 - FORT WORTH,220 - TARRANT,4.657,5.157,10
FM0157 L|276|0.2,FM0157 L,276,0.2,02 - FORT WORTH,220 - TARRANT,,,10
FM0157 R|0|0.0,FM0157 R,0,0.0,02 - FORT WORTH,220 - TARRANT,0.0,0.131,20
FM0157 R|262|0.0,FM0157 R,262,0.0,02 - FORT WORTH,220 - TARRANT,0.068,0.357,18
FM0157 R|262|1.8,FM0157 R,262,1.8,02 - FORT WORTH,220 - TARRANT,,,13
FM0157 R|264|0.0,FM0157 R,264,0.0,02 - FORT WORTH,220 - TARRANT,2.234,2.278,23
FM0157 R|264|0.9,FM0157 R,264,0.9,02 - FORT WORTH,220 - TARRANT,,,10
FM0157 R|264|1.4,FM0157 R,264,1.4,02 - FORT WORTH,220 - TARRANT,3.362,3.862,10
FM0157 R|266|0.0,FM0157 R,266,0.0,02 - FORT WORTH,220 - TARRANT,4.154,4.654,16
FM0157 R|266|0.1,FM0157 R,266,0.1,02 - FORT WORTH,220 - TARRANT,4.157,4.657,10
FM0157 R|266|0.6,FM0157 R,266,0.6,02 - FORT WORTH,220 - TARRANT,4.657,5.157,10
FM0157 R|266|1.1,FM0157 R,266,1.1,02 - FORT WORTH,220 - TARRANT,5.157,5.757,10
FM0157 R|276|0.2,FM0157 R,276,0.2,02 - FORT WORTH,220 - TARRANT,,,10
FM0158 K|0|0.0,FM0158 K,0,0.0,17 - BRYAN,21 - BRAZOS,,,12
FM0163 K|432|1.0,FM0163 K,432,1.0,20 - BEAUMONT,146 - LIBERTY,1.061,1.561,14
FM0163 K|432|1.5,FM0163 K,432,1.5,20 - BEAUMONT,146 - LIBERTY,1.561,1.999,18
FM0171 K|0|0.0,FM0171 K,0,0.0,03 - WICHITA FALLS,243 - WICHITA,,,13
FM0171 K|486|0.0,FM0171 K,486,0.0,03 - WICHITA FALLS,243 - WICHITA,,,25
